package_name,sdk
cz.albert.nakup,['Salesforce Marketing Cloud']
cz.alza.eshop,['AltBeacon']
cz.budejce.app,"['Mapbox', 'AltBeacon']"
cz.equabank.mobilebanking,['Salesforce Marketing Cloud']
cz.eternal.cityguide.bilovice,"['Mapbox', 'AltBeacon']"
cz.eternal.cityguide.kolin,"['Mapbox', 'AltBeacon']"
cz.eternal.cityguide.novyjicin,"['Mapbox', 'AltBeacon']"
cz.eternal.cityguide.podebrady,"['OneSignal', 'Mapbox', 'AltBeacon']"
cz.eternal.cityguide.praha12,"['Mapbox', 'OneSignal', 'AltBeacon']"
cz.eternal.cityguide.praha13,"['Mapbox', 'AltBeacon']"
cz.eternal.cityguide.ricany,"['Mapbox', 'AltBeacon']"
cz.eternal.cityguide.strakonice,"['Mapbox', 'AltBeacon']"
cz.eternal.cityguide.uvaly,"['Mapbox', 'AltBeacon']"
cz.eternal.strakonice_mapy,"['Mapbox', 'AltBeacon']"
cz.ew.ewsmartapp,['Exponea']
cz.kamenice.app,"['Mapbox', 'AltBeacon']"
cz.mendelu.mymendelu,['AltBeacon']
cz.mestopodpalcem.app,"['Mapbox', 'AltBeacon']"
cz.moneta.smartbanka,['Demdex']
cz.pixelfield.eurowag,['Exponea']
cz.rixo.app,['Salesforce Marketing Cloud']
cz.simplyapp.simplyevents,['AltBeacon']
cz.ttc.tg,['AltBeacon']
cz.twisto.app,['Exponea']
dce.euroleague,['Kochava']
dce.fivb.volleyballtv,['Kochava']
dcta.rider,['LeanPlum']
de.aeins.obh.mp.app.portazon,['Gimbal']
de.aiFitness,['AltBeacon']
de.alansportclub,['AltBeacon']
de.aldiNord.android,['Salesforce Marketing Cloud']
de.allstedt.stadtallstedt,['AltBeacon']
de.alphateam,['AltBeacon']
de.ambrosia.mera,['AltBeacon']
de.android.telnet,['Huq Sourcekit']
de.antenne.android,"['Google CrashLytics', 'Ad4Screen']"
de.apotheken.app,['AltBeacon']
de.appack.project.IGMH,['AltBeacon']
de.appack.project.MAKKABI_Deutschland,['AltBeacon']
de.appack.project.acm,['AltBeacon']
de.appack.project.ballfieber,['AltBeacon']
de.appack.project.brukteria,['AltBeacon']
de.appack.project.bskvev,['AltBeacon']
de.appack.project.caq_edu,['AltBeacon']
de.appack.project.christus_treff,['AltBeacon']
de.appack.project.club_an_der_enz,['AltBeacon']
de.appack.project.clubfrwassersportporzev,['AltBeacon']
de.appack.project.dekanat_bamberg,['AltBeacon']
de.appack.project.dsc_dransfeld,['AltBeacon']
de.appack.project.dsv98,['AltBeacon']
de.appack.project.ejd,['AltBeacon']
de.appack.project.fckirchhausen,['AltBeacon']
de.appack.project.fcstarkenburgia,['AltBeacon']
de.appack.project.fechtklub_hannover,['AltBeacon']
de.appack.project.fg_mainz,['AltBeacon']
de.appack.project.fraport_skyliners,['AltBeacon']
de.appack.project.golfbadmuenstereifel,['AltBeacon']
de.appack.project.jfvstutensee,['AltBeacon']
de.appack.project.johannes_diakonie,['AltBeacon']
de.appack.project.kanu_fulda,['AltBeacon']
de.appack.project.lebenswelt_tirol,['AltBeacon']
de.appack.project.lilienthal_falkenberg,['AltBeacon']
de.appack.project.lsbsachsenanhalt,['AltBeacon']
de.appack.project.mindzone,['AltBeacon']
de.appack.project.mlp_academics_hd,['AltBeacon']
de.appack.project.mrn_news,['AltBeacon']
de.appack.project.nagold_mohawks,['AltBeacon']
de.appack.project.oho_nuertingen,['AltBeacon']
de.appack.project.oscrheinhausen,['AltBeacon']
de.appack.project.pastoralverbund_geseke,['AltBeacon']
de.appack.project.pferdesportwestfalen,['AltBeacon']
de.appack.project.previewapp,['AltBeacon']
de.appack.project.reit_undfahrvereinessen,['AltBeacon']
de.appack.project.reitverein_do_barop,['AltBeacon']
de.appack.project.rotary1850,['AltBeacon']
de.appack.project.rv_gustav_rau,['AltBeacon']
de.appack.project.rv_oberbauerschaft,['AltBeacon']
de.appack.project.satoriahlen,['AltBeacon']
de.appack.project.sc_steinbach_hallenberg,['AltBeacon']
de.appack.project.segel_club_muenster,['AltBeacon']
de.appack.project.segelvereinschluchsee,['AltBeacon']
de.appack.project.segler_verein_stoessensee,['AltBeacon']
de.appack.project.seniorenappweinheim,['AltBeacon']
de.appack.project.sgsh_dragons,['AltBeacon']
de.appack.project.sportkreis_frankfurt,['AltBeacon']
de.appack.project.sportkreis_gross_gerau,['AltBeacon']
de.appack.project.sportschuetzen_hiltrup,['AltBeacon']
de.appack.project.stadtteil_portal,['AltBeacon']
de.appack.project.stahl_riesa,['AltBeacon']
de.appack.project.steffenlohrerstiftung,['AltBeacon']
de.appack.project.sv_robern,['AltBeacon']
de.appack.project.svpfaffenhofen,['AltBeacon']
de.appack.project.svspaichingen,['AltBeacon']
de.appack.project.sw_fahrland,['AltBeacon']
de.appack.project.tc_prisdorf,['AltBeacon']
de.appack.project.tg_hanau,['AltBeacon']
de.appack.project.trv_fidelia,['AltBeacon']
de.appack.project.tsv58,['AltBeacon']
de.appack.project.tsv_eningen,['AltBeacon']
de.appack.project.tsvertingen,['AltBeacon']
de.appack.project.tsvheiningen_handball,['AltBeacon']
de.appack.project.tv_flieden,['AltBeacon']
de.appack.project.tv_rhede,['AltBeacon']
de.appack.project.tvwickede,['AltBeacon']
de.appack.project.union09,['AltBeacon']
de.appack.project.vfl_goldstein,['AltBeacon']
de.appack.project.vfl_grasdorf,['AltBeacon']
de.appack.project.vflwingst,['AltBeacon']
de.appack.project.wildes_hagen,['AltBeacon']
de.ariva.android.webapp,['Exponea']
de.barcoo.android,"['AppsFlyer', 'Radius Networks']"
de.bauhausdessau.mediaguide.approval,['AltBeacon']
de.billigermietwagen.app.de,"['Adjust', 'Salesforce Marketing Cloud']"
de.bodyundsoul,['AltBeacon']
de.bonprix,['Ad4Screen']
de.bvb09.android,['Salesforce Marketing Cloud']
de.charisma,['AltBeacon']
de.citrus.mobile,['AltBeacon']
de.conferencegroup.cgmk,['AltBeacon']
de.consorsbank,['Demdex']
de.consorsfinanz.onlinebanking,['Demdex']
de.cyberport.android,"['Adjust', 'Demdex']"
de.dan.apo_10352,['AltBeacon']
de.dan.apo_15513,['AltBeacon']
de.dan.apo_15770,['AltBeacon']
de.dan.apo_17410,['AltBeacon']
de.dan.apo_19525,['AltBeacon']
de.dan.apo_5694,['AltBeacon']
de.dan.apo_7948,['AltBeacon']
de.deutschlandcard.app,['Ad4Screen']
de.dieturnhalle,['AltBeacon']
de.elan,['AltBeacon']
de.eyeled.android.eyeguidecf.bauma16,['AltBeacon']
de.eyeled.android.eyeguidecf.eulapp,['AltBeacon']
de.eyeled.android.eyeguidecf.lwop15,['AltBeacon']
de.fabrik19.apo_19423,['AltBeacon']
de.fabrik19.apo_28251,['AltBeacon']
de.fabrik19.apo_3503,"['Google CrashLytics', 'AltBeacon']"
de.fabrik19.crs_ersthelden,['AltBeacon']
de.fabrik19.ecbn,"['Google CrashLytics', 'AltBeacon']"
de.fabrik19.giessenentdecken,['AltBeacon']
de.fabrik19.globussbw.ma.prod,['AltBeacon']
de.fabrik19.rasvenkoeppe,"['Google CrashLytics', 'AltBeacon']"
de.farmnet365.active,['AltBeacon']
de.fee.fwmobile,['AltBeacon']
de.finanznachrichten.app,['Exponea']
de.fitnessnation,['AltBeacon']
de.fitplusint,['AltBeacon']
de.flixbus.app,"['Google CrashLytics', 'Ad4Screen']"
de.foodora.android,"['Braze (formerly Appboy)', 'Ad4Screen']"
de.hagebau.shop,"['Radar', 'Adjust', 'Gimbal']"
de.hamburgerKunsthalle.mediaguide,['AltBeacon']
de.horecadigital.dishhubmobileapp,['Salesforce Marketing Cloud']
de.hotel.mssngr.interalpen,['AltBeacon']
de.hsmw.app,['Estimote']
de.hukcoburg.mobile,['Demdex']
de.idealo.android,['Salesforce Marketing Cloud']
de.idealo.android.flight,['Salesforce Marketing Cloud']
de.ikssoftware.blupassion.schutz,['AltBeacon']
de.immenstadt.museoapp,['AltBeacon']
de.is24.android,"['Tealium', 'Adjust', 'Salesforce Marketing Cloud']"
de.ivanto.evag,['AltBeacon']
de.ivanto.fahrtwind,['AltBeacon']
de.ivanto.heagmobilo,['AltBeacon']
de.ivanto.meineoeffis,['AltBeacon']
de.jumpers,['AltBeacon']
de.justmore,['AltBeacon']
de.karstadt.karstadt,['AltBeacon']
de.kisi.android,"['Google CrashLytics', 'AltBeacon']"
de.klassikStiftung.medienguide,"['Sense360', 'Mapbox', 'AltBeacon']"
de.knowunity.app,"['Adjust', 'Kochava']"
de.kravag.truckparking.app,['AltBeacon']
de.krombacher.krombacherplusapp,['Exponea']
de.landwehr.l2check,['AltBeacon']
de.limango.shop,"['Adjust', 'Ad4Screen']"
de.maxsport,['AltBeacon']
de.mcdonalds.mcdonaldsinfoapp,"['Demdex', 'mParticle', 'New Relic']"
de.meinprospekt.android,"['Radar', 'Adjust']"
de.mellex.mobifex,['Estimote']
de.mesago.pcim.app,"['Google CrashLytics', 'AltBeacon']"
de.mesago.smt.app,['AltBeacon']
de.metro.alex.customer.digitalcard.makro,['AltBeacon']
de.metro.alex.customer.digitalcard.metro,"['Google CrashLytics', 'AltBeacon']"
de.meyer.beacon_basel,['AltBeacon']
de.motap.idleking,['Kochava']
de.museum.zeppelin.mediaguide,"['Sense360', 'AltBeacon']"
de.myaudi.mobile.assistant,['Demdex']
de.mycrafty.mycrafty,['LeanPlum']
de.mypostcard.app,['LeanPlum']
de.number26.android,"['Adjust', 'Salesforce Marketing Cloud']"
de.onlinesoftwareag.partnertag,['AltBeacon']
de.outfittery.app,"['Sense360', 'Adjust', 'Ad4Screen']"
de.ozerov.fully,['AltBeacon']
de.porsche.one,"['OneSignal', 'AltBeacon']"
de.privategym,"['Google CrashLytics', 'AltBeacon']"
de.promptus.mssngr,['AltBeacon']
de.promptus.mssngr.ajaresorts,['AltBeacon']
de.promptus.mssngr.alpenresort_schwarz,['AltBeacon']
de.promptus.mssngr.alpenrose_cocoon,['AltBeacon']
de.promptus.mssngr.benen_diken_hof,['AltBeacon']
de.promptus.mssngr.berghotel_hammersbach,['AltBeacon']
de.promptus.mssngr.excelsior_by_geisel,['AltBeacon']
de.promptus.mssngr.geisel,['AltBeacon']
de.promptus.mssngr.geisel_privathotels,['AltBeacon']
de.promptus.mssngr.harzresort_torfhaus,['AltBeacon']
de.promptus.mssngr.henri_hotels,"['Google CrashLytics', 'AltBeacon']"
de.promptus.mssngr.hls_hotels,"['Google CrashLytics', 'AltBeacon']"
de.promptus.mssngr.holiday_village,['AltBeacon']
de.promptus.mssngr.rimc,['AltBeacon']
de.promptus.mssngr.rote_wand,['AltBeacon']
de.promptus.mssngr.schlosshotel_fiss,"['Google CrashLytics', 'AltBeacon']"
de.promptus.mssngr.schweitzer,['Estimote']
de.promptus.mssngr.the_hey,['AltBeacon']
de.promptus.mssngr.theresa,['AltBeacon']
de.promptus.mssngr.tui_lapland,['AltBeacon']
de.promptus.mssngr.warther_hof,['AltBeacon']
de.promptus.mssngr_arosa,['AltBeacon']
de.promptus.mssngr_kronenhof,['Estimote']
de.promptus.mssngr_orania,"['Google CrashLytics', 'AltBeacon']"
de.promptus.sportsmssngr.screichersbeuern,['AltBeacon']
de.quandoo.android.consumerapp,"['LeanPlum', 'Adjust']"
de.quelle.shop,['Ad4Screen']
de.radio.android,"['Google CrashLytics', 'Google AdMob', 'Ad4Screen']"
de.radio.getpodcast,"['Google CrashLytics', 'Ad4Screen']"
de.rebuy.android,['AltBeacon']
de.rockantenne.android,"['Google CrashLytics', 'Ad4Screen']"
de.rossmann.app.android,"['Bazaarvoice', 'Google CrashLytics', 'Ad4Screen']"
de.safenow.user,['AltBeacon']
de.sec.mobile,"['Salesforce Marketing Cloud', 'Adjust', 'Ad4Screen']"
de.secova.sammobile,['AltBeacon']
de.serinus.mobile,['AltBeacon']
de.sky.online,['Demdex']
de.smuttlewerk.fleetbattle,"['AppLovin (MAX and SparkLabs)', 'AltBeacon']"
de.sportcenter,['AltBeacon']
de.sportpark,['AltBeacon']
de.stocard.stocard,"['MixPanel', 'AppsFlyer', 'AltBeacon']"
de.swtracker.app,['AltBeacon']
de.templegym,['AltBeacon']
de.traderepublic.app,"['mParticle', 'Adjust']"
de.tui.meinetui,"['Tealium', 'Braze (formerly Appboy)', 'Demdex']"
de.tui.tui_blue,['AltBeacon']
de.tui.tui_magic_life,['AltBeacon']
de.tui.tuicom,"['Tealium', 'Google Analytics', 'Braze (formerly Appboy)', 'Demdex']"
de.unister.boersennews,"['AppNexus', 'Exponea']"
de.vkbodyfit,['AltBeacon']
de.volkswagen.eventapp,['AltBeacon']
de.vrr.niagmobileapp,['AltBeacon']
de.vrr.srrmobileapp,['AltBeacon']
de.vrr.stoagmobileapp,['AltBeacon']
de.vrr.vestmobileapp,['AltBeacon']
de.wallstreet_online.woapp,['Exponea']
de.wiwo.one,['Salesforce Marketing Cloud']
de.worldiety.photiety.cewe.mc.de,['Demdex']
de.yogaeasy.videoapp,"['Adjust', 'LeanPlum']"
de.zalando.lounge,"['Adjust', 'Ad4Screen']"
de.zalando.mobile,"['Adjust', 'Ad4Screen']"
de.zalando.prive,['Ad4Screen']
de.zollverein.app,"['Mapbox', 'AltBeacon']"
de.zooplus,"['Huq Sourcekit', 'Demdex']"
deezer.android.app,['mParticle']
deldot.rider,['LeanPlum']
delhaize.lu,['Salesforce Marketing Cloud']
des.dwgroup.app,['AltBeacon']
des.moines,['LeanPlum']
design.garden.makeover.interior.home.decor,['Kochava']
digital.am.northridge,['AltBeacon']
digital.blis.allsafe.app,['AltBeacon']
digital.rbi.timhortons,['mParticle']
digital.wmt.mobile.android.clemsontigers,['CueAudio']
digital.wmt.mobile.android.georgiatech,['CueAudio']
digital.wmt.mobile.android.miami.miami_hurricanes,['CueAudio']
digital.wmt.mobile.android.scgamecocks,['CueAudio']
digital.wmt.mobile.android.und.und_android,['CueAudio']
dk.amproduction.nationalparkthy,['AltBeacon']
dk.assemble.bnet.adelby1,['AltBeacon']
dk.assemble.bnet.amberg,['AltBeacon']
dk.assemble.bnet.gib,['AltBeacon']
dk.assemble.bnet.humboldt,['AltBeacon']
dk.assemble.bnet.kkn,['AltBeacon']
dk.assemble.bnet.klax,['AltBeacon']
dk.assemble.bnet.pari,['AltBeacon']
dk.assemble.bnet.pme,['AltBeacon']
dk.assemble.bnet.viborg,['AltBeacon']
dk.assemble.bnet.wichtel,['AltBeacon']
dk.assemble.employee.littlegreenhouse,['AltBeacon']
dk.assemble.kitadigital.parent,['AltBeacon']
dk.assemble.kkni.parent,['AltBeacon']
dk.assemble.nememployee.humboldt,['AltBeacon']
dk.assemble.nememployee.pme,['AltBeacon']
dk.assemble.parent.zurich,['AltBeacon']
dk.assemble.torshavnar.parent,['AltBeacon']
dk.assemble.werdohl.parent,['AltBeacon']
dk.bilka.app.release,['Swrve']
dk.bitlizard.chm,['AltBeacon']
dk.bitlizard.ncm,"['Google CrashLytics', 'AltBeacon']"
dk.bitlizard.staffetkbh,['AltBeacon']
dk.bold,['AltBeacon']
dk.cph.cphairport,['Salesforce Marketing Cloud']
dk.danicapension,['Demdex']
dk.dsg.foetex,['Swrve']
dk.lemu.app,"['Amplitude', 'Salesforce Marketing Cloud']"
dk.magnetix.tivoliapp,['AltBeacon']
dk.meny,"['mParticle', 'Salesforce Marketing Cloud', 'Adjust', 'Google CrashLytics', 'AltBeacon']"
dk.minsp,['AltBeacon']
dontwaste.mobile,"['Sense360', 'AltBeacon']"
dottodot.connectthedots.colorgame,['Kochava']
dovi.tycoon.idle.decoration.construction,"['Mintegral', 'AppLovin (MAX and SparkLabs)', 'Kochava']"
dovi.tycoon.idle.robotinc,"['AppLovin (MAX and SparkLabs)', 'Kochava']"
dsgui.android,"['Radar', 'Bazaarvoice']"
easy.to.understand.bible,['AltBeacon']
eco.app.libropia.v2,['AltBeacon']
eco.app.suwonlibrary,['AltBeacon']
eco.app.yongin,['AltBeacon']
ecowork.seven,['AltBeacon']
edu.csusm.m,['AltBeacon']
edu.cwi.app,['AltBeacon']
edu.durhamcollege.app,['AltBeacon']
edu.illinois.rokwire,['AltBeacon']
edu.lifewest.events,['AltBeacon']
edu.missouristate,['AltBeacon']
edu.nd.notredamemobile,['AltBeacon']
edu.northgatech.banmobile.app,['AltBeacon']
edu.osumc.healthassistant.app,['AltBeacon']
edu.pli.plimobile,['Salesforce Marketing Cloud']
edu.strayer.strayer,['Demdex']
edu.ucdavis.mychart,['AltBeacon']
edu.ucsd,['AltBeacon']
edu.ucsd.myucsdchart,['AltBeacon']
edu.unisim.backpack,['AltBeacon']
edu.urmc.mychart,['AltBeacon']
edu.utexas.development.texas,['CueAudio']
edu.virginia.mindtrails,['Estimote']
edu.virginia.sie.ptl.sensus,['Estimote']
ee.itrays.uniquevpn,['Kochava']
ee.kaup24,['Salesforce Marketing Cloud']
ee.loquiz,"['Mapbox', 'AltBeacon']"
ee.mtakso.driver,"['MixPanel', 'LeanPlum']"
emojiconnect.emojimatch.emojipuzzle,['Kochava']
empiricus.com.br.empiricus,['Salesforce Marketing Cloud']
enderlabs.eventboardandroid.full,['AltBeacon']
epinal.ims,['LeanPlum']
erg.com.nioshheatindex,['Demdex']
es.Syltec.Fuengirola,['AltBeacon']
es.aena.mobile,"['Sense360', 'AltBeacon']"
es.aumentur.aumentur,"['Google CrashLytics', 'AltBeacon']"
es.awg.movilidadEOL,['AltBeacon']
es.awg.movilidadEOL.mr,['Demdex']
es.bancosantander.apps,['Salesforce Marketing Cloud']
es.bancosantander.empresas,['Salesforce Marketing Cloud']
es.burgerking.android,['AltBeacon']
es.canarias7.android.rss,['Demdex']
es.card.plazo,['Exponea']
es.ctisl.control.presencia,['Estimote']
es.dae.cityxerpa,['Salesforce Marketing Cloud']
es.deusto.app,['AltBeacon']
es.hefame.fplus,['Salesforce Marketing Cloud']
es.infobox.eventos.appEventoolContainer,['AltBeacon']
es.lfp.gi.main,['Demdex']
es.lfp.laligatv,['Salesforce Marketing Cloud']
es.madrid.SGRSAMVANDCIU,['AltBeacon']
es.mobail.meliarewards,['AltBeacon']
es.movistar.cloud,"['Adjust', 'Swrve']"
es.situm.maps,['AltBeacon']
es.situm.mrm.tracker,['AltBeacon']
es.sweno.misweno,['Salesforce Marketing Cloud']
es.universia.udima,"['Google CrashLytics', 'AltBeacon']"
es.universia.usc,['AltBeacon']
es.valenciacf.android.app,['Kontakt']
es.zitycar.carsharing,"['Adjust', 'AltBeacon']"
escapadetechnologies.citycapitalmall,['AltBeacon']
eu.alesko.geoquest,['AltBeacon']
eu.apglos.attenbergerapp1,['Rover SDK']
eu.chimpa.chimpalearn,['Estimote']
eu.cityup.assisi,['AltBeacon']
eu.coolblue.shop,['AltBeacon']
eu.doctorbox.mobile.android.doctorbox,['AltBeacon']
eu.ekinnolab.naviparking.enterprise,['AltBeacon']
eu.ekinnolab.navipay,['AltBeacon']
eu.eleader.mobilebanking.kib,['Kontakt']
eu.foosapp.client,['AltBeacon']
eu.fwa.jefile,['AltBeacon']
eu.mobile.icard,['Kochava']
eu.pardubice.app,"['Mapbox', 'AltBeacon']"
eu.sharry.home.portkarolina,['AltBeacon']
eu.sharry.swp.aoa1350,['AltBeacon']
eu.sharry.swp.aota1185,"['Google CrashLytics', 'AltBeacon']"
eu.sharry.swp.baumannbru,"['Google CrashLytics', 'AltBeacon']"
eu.sharry.swp.coral,['AltBeacon']
eu.sharry.swp.east1053rd,['AltBeacon']
eu.sharry.swp.east11042nd,['AltBeacon']
eu.sharry.swp.east22042nd,"['Google CrashLytics', 'AltBeacon']"
eu.sharry.swp.fifth461,['AltBeacon']
eu.sharry.swp.lexington420,['AltBeacon']
eu.sharry.swp.lexington485,['AltBeacon']
eu.sharry.swp.madison11,"['Google CrashLytics', 'AltBeacon']"
eu.sharry.swp.madison551,['AltBeacon']
eu.sharry.swp.madison625,['AltBeacon']
eu.sharry.swp.modernoffice,['AltBeacon']
eu.sharry.swp.oneaker,['AltBeacon']
eu.sharry.swp.onevanderbilt,['AltBeacon']
eu.sharry.swp.organica,"['Google CrashLytics', 'AltBeacon']"
eu.sharry.swp.palacdunaj,['AltBeacon']
eu.sharry.swp.park100,['AltBeacon']
eu.sharry.swp.park125,['AltBeacon']
eu.sharry.swp.park245,['AltBeacon']
eu.sharry.swp.pas215,['AltBeacon']
eu.sharry.swp.protegosa,['AltBeacon']
eu.sharry.swp.q22,['AltBeacon']
eu.sharry.swp.seventh810,"['Google CrashLytics', 'AltBeacon']"
eu.sharry.swp.skypark,"['Google CrashLytics', 'AltBeacon']"
eu.sharry.swp.thecampus,['AltBeacon']
eu.sharry.swp.third711,"['Google CrashLytics', 'AltBeacon']"
eu.sharry.swp.third750,['AltBeacon']
eu.sharry.swp.third919,['AltBeacon']
eu.skytrack.qrpatrol,['AltBeacon']
eu.smartpatient.mytherapy,['LeanPlum']
eu.suggesto.appsacrimonti,['AltBeacon']
eu.suggesto.noisplus,['AltBeacon']
eu.thalia.app,"['Adjust', 'Salesforce Marketing Cloud']"
eu.thalia.oft,"['Adjust', 'Salesforce Marketing Cloud']"
eu.tracity.lens,['AltBeacon']
eu.yachtcloud.gest,['AltBeacon']
eu.yourpass.wallet,['AltBeacon']
eus.guuk.miguuk,['Salesforce Marketing Cloud']
eus.realsociedad.realzale,['Rover SDK']
evanwinograd.archcalc,['AltBeacon']
exchange.ondemand.randstad.customer,['Kochava']
facilityappandroid.v3,['AltBeacon']
fi.cityshoppari.androidapp,"['Flurry', 'Kontakt']"
fi.hobbyhall,['Salesforce Marketing Cloud']
fi.kiho.mobiilikiho,['AltBeacon']
fi.liikuntakeskusfun.liikuntakeskusfun,['AltBeacon']
fi.mandatumlife.asmo.phonegap,['Demdex']
fi.mtvkatsomo,['Demdex']
fi.op.android.opmobiili,['Demdex']
fi.sok.abcasemat,['Salesforce Marketing Cloud']
fi.sok.skaupat,['Salesforce Marketing Cloud']
fi.spankki,['Salesforce Marketing Cloud']
fi.vr.mobile.app,['Exponea']
fi.wisegym.go247,['AltBeacon']
fi.wisegym.lewell,['AltBeacon']
fi.wisegym.lkcore,['AltBeacon']
fi.wisenetwork.raisionkuntogolf,['AltBeacon']
fi.yle.galaxi,['Demdex']
fi.yle.p2eskari,['Demdex']
fi.yle.ylefiapp,['Demdex']
flash.caller.announcer.alert.block,"['AppLovin (MAX and SparkLabs)', 'Mintegral', 'cellrebel', 'Opensignal', 'Cuebiq']"
flashalerts.flashlight.calls.messages,"['cellrebel', 'Opensignal', 'Cuebiq']"
flathead.rider,['LeanPlum']
flexibus.germany,['LeanPlum']
fm.anchor.android,['mParticle']
fm.dice,['LeanPlum']
fm.golive.copenhell7b7b8f0f,['Gimbal']
fm.golive.festivalinterceltiquelorient3bc398d9,"['Sense360', 'AltBeacon']"
fm.golive.hsba5ae28c2,['AltBeacon']
fm.player,['LeanPlum']
fm.trebble,"['mParticle', 'AppsFlyer']"
fr.aegle.amicare_s,['Kontakt']
fr.airweb.izneo,"['Adjust', 'Google CrashLytics', 'Ad4Screen']"
fr.airweb.laisnenouvelle,"['Google CrashLytics', 'Ad4Screen']"
fr.airweb.lesteclair,"['Google CrashLytics', 'Ad4Screen']"
fr.airweb.monacomatin,['AltBeacon']
fr.airweb.nicematin,"['Adjust', 'Batch', 'Smart', 'AltBeacon']"
fr.airweb.psg,['Kontakt']
fr.alouette.android,"['Sense360', 'Demdex']"
fr.ampmetropole.mactu,['AltBeacon']
fr.antilles.burgerking,['mParticle']
fr.avendrealouer.immo,['Ad4Screen']
fr.avianey.altimeter,"['Cuebiq', 'Google CrashLytics']"
fr.avianey.compass,['Cuebiq']
fr.banquemarze.cyberplus,"['Google CrashLytics', 'Ad4Screen']"
fr.banquemarze.cyberplus.pro,"['Google CrashLytics', 'Ad4Screen']"
fr.banquepopulaire.cyberplus,"['Demdex', 'Google CrashLytics', 'Omniture', 'Ad4Screen']"
fr.bdp.cyberplus,"['Google CrashLytics', 'Ad4Screen']"
fr.bnpp.digitalbanking,"['Batch', 'Ad4Screen']"
fr.bonial.android,"['Radar', 'Adjust']"
fr.boulanger.application,['Ad4Screen']
fr.bouyguestelecom.ecm.android,['Ad4Screen']
fr.bouyguestelecom.tv.android,['Salesforce Marketing Cloud']
fr.casino.fidelite,"['Singlespot', 'Sense360', 'Adjust', 'AltBeacon']"
fr.challenges.androidapp,['Ad4Screen']
fr.cityway.mticketing.tango,['AltBeacon']
fr.cogis.comeinaide,['IndoorAtlas']
fr.cogis.hpjc,['IndoorAtlas']
fr.creditagricole.androidapp,['Ad4Screen']
fr.creditmaritime.cyberplus,"['Google CrashLytics', 'Ad4Screen']"
fr.creditmaritime.cyberplus.pro,"['Google CrashLytics', 'Ad4Screen']"
fr.disneylandparis.android,"['Appdynamics', 'Gimbal']"
fr.doctipharma.bpc,['Salesforce Marketing Cloud']
fr.dylantxa.edusign,"['Sense360', 'AltBeacon']"
fr.eoguidage.ucineo,['AltBeacon']
fr.extradrive.mapadrive,['AltBeacon']
fr.groupama.gari,['Demdex']
fr.isium_test.ik,['AltBeacon']
fr.laposte.lapostemobile,"['Adjust', 'Ad4Screen']"
fr.laposte.lapostepro,"['Adjust', 'Ad4Screen']"
fr.leboncoin,"['Weborama', 'Adjust', 'Criteo', 'Batch', 'Google DoubleClick', 'Google CrashLytics', 'Ad4Screen']"
fr.lepoint.android,"['Adjust', 'Taboola', 'Teads', 'Smart', 'Batch', 'Ad4Screen']"
